taskID,passage,label
IEPA.d185.s442_635,"The ARC PROTEIN1 neurones are stimulated by starvation, probably mediated by falls in circulating PROTEIN2 and insulin (which both inhibit these neurones), and contribute to the increased hunger in this and other conditions of energy deficit",no
IEPA.d185.s443_636,"ARC PROTEIN neurones also mediate hyperphagia and obesity in the ob/ob and db/db mice and fa/fa rat, in which PROTEIN1 inhibition is lost through mutations affecting PROTEIN2 or its receptor",no
IEPA.d185.s443_637,"ARC PROTEIN1 neurones also mediate hyperphagia and obesity in the ob/ob and db/db mice and fa/fa rat, in which PROTEIN2 inhibition is lost through mutations affecting PROTEIN or its receptor",no
IEPA.d185.s443_638,"ARC PROTEIN1 neurones also mediate hyperphagia and obesity in the ob/ob and db/db mice and fa/fa rat, in which PROTEIN inhibition is lost through mutations affecting PROTEIN2 or its receptor",no
IEPA.d186.s444_639," PROTEIN1 secretion, inositol phosphate levels, and PROTEIN2 isozymes in rodent pancreatic islets",no
IEPA.d186.s445_640,These findings are consistent with the concept that the underexpression of the nutrient-activated PROTEIN1 isozyme may account for the minimal inositol phosphate (IP) and second-phase PROTEIN2 secretory response from mouse islets,yes
IEPA.d187.s446_641,Gibbestatin B inhibits the PROTEIN1 induced expression of PROTEIN2 expression in cereal seeds [In Process Citation],yes
IEPA.d187.s447_642,The expression of PROTEIN1 in aleurone layers of barley is known to be induced by PROTEIN2 (GA).,yes
IEPA.d187.s448_643,"In the present study, gibbestatin B (GNB) was isolated from Streptomyces sp. C-39 as an inhibitor of the PROTEIN1 induced expression of PROTEIN2 in barley and rice, with IC50 values of 125 and 70 microM, respectively.",yes
IEPA.d187.s449_644,GNB suppressed accumulation of PROTEIN1 induced barley high-pI type B and rice RAmylA PROTEIN2 transcripts.,yes
IEPA.d187.s450_645,"These analyses indicate that GNB inhibits the PROTEIN1 induced expression of PROTEIN2 by regulating one of the steps involved in ABA signaling, but not by acting as a weak ABA analog.",yes
IEPA.d188.s451_646,"We also determined whether well known hypothalamic neuropeptide targets, e.g. PROTEIN1 (NPY), proopiomelanocortin (POMC), agouti-related peptide (AGRP) and cocaine and amphetamine-regulated transcript (CART) were regulated in a pattern consistent with their presumed roles as mediators of PROTEIN2 action",yes
IEPA.d188.s452_647,"In contrast, PROTEIN1 decreased body weight and adiposity, increased CART and suppressed PROTEIN2 and AGRP mRNA expression in adult mice",yes
IEPA.d190.s454_648, PROTEIN1 effects on pulsatile gonadotropin releasing hormone secretion from the adult rat hypothalamus and interaction with cocaine and amphetamine regulated transcript peptide and PROTEIN2 [In Process Citation],yes
IEPA.d190.s455_649, PROTEIN1 may act as a negative feedback signal to the hypothalamic control of appetite through suppression of PROTEIN2 (NPY) secretion and stimulation of cocaine and amphetamine regulated transcript (CART).,yes
IEPA.d190.s456_650,We aimed at studying the effects of PROTEIN1 CART and PROTEIN2 on the hypothalamic control of the pituitary-gonadal system.,no
IEPA.d190.s457_651,The increase in GnRH pulse amplitude caused by PROTEIN1 was totally prevented by coincubation with an anti-CART antiserum whereas it was not affected by coincubation with the PROTEIN2 Y5-receptor antagonist (10(-7) M).,no
IEPA.d190.s458_652,"In conclusion, PROTEIN1 and PROTEIN2 show separate permissive effects on GnRH secretion in the adult rat hypothalamus.",no
IEPA.d191.s459_653,"Similarly, central PROTEIN1 treatment also had a greater effect in suppressing hypothalamic PROTEIN2 mRNA expression in young (-23+/-4%) than in old (-8+/-4%) rats compared with their age-matched pair-fed treated rats",yes
IEPA.d192.s460_654,"Compared with the wild type, PROTEIN1 induction of PROTEIN2 activity in aleurone cells of d1 was greatly reduced",yes
IEPA.d192.s461_655,"Relative to the wild type, the PROTEIN1 3)-treated aleurone layer of d1 had lower expression of Ramy1A, which encodes PROTEIN2 and OsGAMYB, which encodes a PROTEIN inducible transcriptional factor, and no increase in expression of Ca(2 +)-ATPase",yes
IEPA.d192.s461_656,"Relative to the wild type, the PROTEIN1 3)-treated aleurone layer of d1 had lower expression of Ramy1A, which encodes PROTEIN and OsGAMYB, which encodes a PROTEIN2 inducible transcriptional factor, and no increase in expression of Ca(2 +)-ATPase",no
IEPA.d192.s461_657,"Relative to the wild type, the PROTEIN 3)-treated aleurone layer of d1 had lower expression of Ramy1A, which encodes PROTEIN1 and OsGAMYB, which encodes a PROTEIN2 inducible transcriptional factor, and no increase in expression of Ca(2 +)-ATPase",no
IEPA.d192.s462_658,"However, in the presence of high PROTEIN1 concentrations, PROTEIN2 induction occurred even in d1",yes
IEPA.d192.s463_659,"All these results suggest that d1 affects a part of the PROTEIN1 signaling pathway, namely the induction of PROTEIN2 in the aleurone layer and internode elongation",yes
IEPA.d193.s464_660,"Finally, recent evidences suggest that melanocortins could be involved in mediating the effects of PROTEIN1 and in controlling the expression of PROTEIN2 (NPY)",no
IEPA.d194.s465_661, PROTEIN1 induced phospholipase D1 and phospholipase D2 activity in human embryonic kidney-293 cells mediated by the PROTEIN2 and protein kinase Calpha signalling cascade.,yes
IEPA.d194.s466_662,"Co-expression of PLD1 with PROTEIN1 has the same effect, while co-expression of PLD2 with PROTEIN2 allows PLD2 activity to be stimulated in an PROTEIN dependent manner.",no
IEPA.d194.s466_663,"Co-expression of PLD1 with PROTEIN has the same effect, while co-expression of PLD2 with PROTEIN1 allows PLD2 activity to be stimulated in an PROTEIN2 dependent manner.",no
IEPA.d194.s466_664,"Co-expression of PLD1 with PROTEIN1 has the same effect, while co-expression of PLD2 with PROTEIN allows PLD2 activity to be stimulated in an PROTEIN2 dependent manner.",no
IEPA.d194.s467_665,"The PKC-specific inhibitors bisindolylmaleimide and Go 6976 abolish PROTEIN1 induced PLD2 activation in HEK-293 cells co-expressing the insulin receptor, PROTEIN2 and PLD2, confirming that not only PLD1, but PLD2 as well, is regulated in a PKC-dependent manner.",no
IEPA.d194.s468_666,"In summary, we demonstrate that PROTEIN1 treatment results in activation of both PLD1 and PLD2 in appropriate cell types when the appropriate upstream intermediate signalling components, i.e. PKCalpha and PROTEIN2 are expressed at sufficient levels.",yes
IEPA.d196.s476_667,Both receive information about the nutritional status and the level of energy storage through insulin and PROTEIN1 signaling mediated by specific receptors located on POMC and PROTEIN2 neurons present predominantly in the arcuate nucleus (ARC).,no
IEPA.d196.s477_668,"When PROTEIN1 signaling is defective, through a defect in either the receptor (Zucker fa/fa rat, cp/cp rat, and db/db mouse) or in the peptide itself (ob/ob mouse), the PROTEIN2 system is upregulated as shown by mRNA overexpression and increased peptide release, whereas the content and/or release of some inhibitory peptides (neurotensin, cholecystokinin) are diminished.",no
IEPA.d197.s478_669, PROTEIN1 as a modulator of PROTEIN2 ,yes
IEPA.d197.s479_670,"On the basis of far-Western blot and plasmon resonance (BIAcore) experiments, we show here that recombinant PROTEIN1 (bPrP) (25-242) strongly interacts with the catalytic alpha/alpha' subunits of PROTEIN2 (also termed 'casein kinase 2')",yes
IEPA.d197.s480_671,We also show that PROTEIN1 counteracts the inhibition of calmodulin phosphorylation promoted by the regulatory beta subunits of PROTEIN2 ,no
IEPA.d197.s481_672,A truncated form of PROTEIN1 encompassing the C-terminal domain (residues 105-242) interacts with PROTEIN2 but does not affect its catalytic activity,yes
IEPA.d197.s482_673,These results disclose the potential of the PROTEIN1 to modulate the activity of PROTEIN2 a pleiotropic PROTEIN that is particularly abundant in the brain,yes
IEPA.d197.s482_674,These results disclose the potential of the PROTEIN1 to modulate the activity of PROTEIN a pleiotropic PROTEIN2 that is particularly abundant in the brain,no
IEPA.d197.s482_675,These results disclose the potential of the PROTEIN to modulate the activity of PROTEIN1 a pleiotropic PROTEIN2 that is particularly abundant in the brain,no
IEPA.d198.s483_676,"Arcuate nucleus PROTEIN1 mRNA increased in rats given protein-free diet, correlating with PROTEIN2 rather than decreased feeding",yes
IEPA.d199.s484_677,The induction of PROTEIN1 triggered by PROTEIN2 in barley embryos is repressed by sugars,yes
IEPA.d199.s485_678,"Our results indicate that glucose represses PROTEIN1 signalling late along this hormone transduction pathway, downstream of transcription of the PROTEIN modulated transcriptional activator (GAMYB) needed for PROTEIN2 induction",no
IEPA.d199.s485_679,"Our results indicate that glucose represses PROTEIN signalling late along this hormone transduction pathway, downstream of transcription of the PROTEIN1 modulated transcriptional activator (GAMYB) needed for PROTEIN2 induction",no
IEPA.d199.s485_680,"Our results indicate that glucose represses PROTEIN1 signalling late along this hormone transduction pathway, downstream of transcription of the PROTEIN2 modulated transcriptional activator (GAMYB) needed for PROTEIN induction",no
