Data_ID,PMID,E1,E2,True_Numeric,llama3.2:1b_1,llama3.2:1b_10,llama3.2:1b_11,llama3.2:1b_12,llama3.2:1b_13,llama3.2:1b_14,llama3.2:1b_15,llama3.2:1b_16,llama3.2:1b_17,llama3.2:1b_18,llama3.2:1b_19,llama3.2:1b_2,llama3.2:1b_20,llama3.2:1b_21,llama3.2:1b_3,llama3.2:1b_4,llama3.2:1b_5,llama3.2:1b_6,llama3.2:1b_7,llama3.2:1b_8,llama3.2:1b_9
1079,24840785,ca,poisoning,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1
1080,24840785,ca,myocardial injury,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1081,24840785,ca,cytotoxicity,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
1082,24840785,na,arrhythmia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1083,24840785,na,cardiotoxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,24840785,na,poisoning,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,24840785,na,myocardial injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,24840785,na,cytotoxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,24840785,lactate,arrhythmia,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1088,24840785,lactate,cardiotoxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,24840785,lactate,poisoning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,24840785,lactate,myocardial injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,24840785,lactate,cytotoxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,24840785,dutp,arrhythmia,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1093,24840785,dutp,cardiotoxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,24840785,dutp,poisoning,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1095,24840785,dutp,myocardial injury,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0
1096,24840785,dutp,cytotoxicity,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0
1097,24840785,biotin,arrhythmia,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0
1098,24840785,biotin,cardiotoxicity,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
1099,24840785,biotin,poisoning,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
1100,24840785,biotin,myocardial injury,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
1101,24840785,biotin,cytotoxicity,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0
1102,24842192,metformin,left ventricular dysfunction,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0
1103,24842192,metformin,myocardial infarction,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1104,24842192,metformin,cardiac dysfunction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,24842192,metformin,acute myocardial infarction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,24842192,metformin,tumor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,24842192,metformin,necrosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,24842192,amp,left ventricular dysfunction,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1109,24842192,amp,myocardial infarction,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1110,24842192,amp,cardiac dysfunction,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1
1111,24842192,amp,acute myocardial infarction,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1112,24842192,amp,tumor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,24842192,amp,necrosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,24842192,isoproterenol,left ventricular dysfunction,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1115,24842192,isoproterenol,myocardial infarction,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1116,24842192,isoproterenol,cardiac dysfunction,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1117,24842192,isoproterenol,acute myocardial infarction,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1118,24842192,isoproterenol,tumor,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1119,24842192,isoproterenol,necrosis,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1120,24881749,tetrabenazine,neuroleptic malignant syndrome,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1121,24881749,tetrabenazine,huntington's disease,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0
1122,24881749,tetrabenazine,breast cancer,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0
1123,24881749,tiapride,neuroleptic malignant syndrome,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1124,24881749,tiapride,huntington's disease,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0
1125,24881749,tiapride,breast cancer,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0
1126,24881749,neuroleptic drugs,neuroleptic malignant syndrome,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1127,24881749,neuroleptic drugs,huntington's disease,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
1128,24881749,neuroleptic drugs,breast cancer,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0
1129,24894748,metoprolol,bradycardia,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1130,24894748,metoprolol,sinus bradycardia,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
1131,24894748,metoprolol,coronary artery disease,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1132,24894748,metoprolol,onychomycosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,24894748,metoprolol,confusion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1134,24894748,metoprolol,adverse drug reaction,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
1135,24894748,terbinafine,bradycardia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1136,24894748,terbinafine,sinus bradycardia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1137,24894748,terbinafine,coronary artery disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,24894748,terbinafine,onychomycosis,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
1139,24894748,terbinafine,confusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,24894748,terbinafine,adverse drug reaction,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1141,24894748,bisoprolol,bradycardia,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1142,24894748,bisoprolol,sinus bradycardia,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1143,24894748,bisoprolol,coronary artery disease,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1144,24894748,bisoprolol,onychomycosis,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1145,24894748,bisoprolol,confusion,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
1146,24894748,bisoprolol,adverse drug reaction,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1147,24897009,ethambutol,peripheral neuropathy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,24897009,ethambutol,optic neuropathy,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1149,24897009,ethambutol,polyneuropathy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,24897009,ethambutol,visual loss,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1151,24897009,ethambutol,paresthesias,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,24897009,ethambutol,toxicity,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1153,24902786,testosterone,memory impairment,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0
1154,24902786,testosterone,impaired the memory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,24902786,streptozotocin,memory impairment,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1156,24902786,streptozotocin,impaired the memory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,24902786,stz,memory impairment,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1158,24902786,stz,impaired the memory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,24902786,androgen,memory impairment,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0
1160,24902786,androgen,impaired the memory,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1161,24902786,flutamide,memory impairment,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1162,24902786,flutamide,impaired the memory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,24902786,estrogen,memory impairment,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1164,24902786,estrogen,impaired the memory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,24902786,tamoxifen,memory impairment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,24902786,tamoxifen,impaired the memory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,24902786,letrozole,memory impairment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,24902786,letrozole,impaired the memory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,24911645,garcinielliptone fc,seizures,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1170,24911645,garcinielliptone fc,skin diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,24911645,garcinielliptone fc,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,24911645,garcinielliptone fc,inflammatory diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,24911645,garcinielliptone fc,seizure,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1174,24911645,garcinielliptone fc,status epilepticus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1175,24911645,pilocarpine,seizures,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1176,24911645,pilocarpine,skin diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1177,24911645,pilocarpine,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1178,24911645,pilocarpine,inflammatory diseases,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
1179,24911645,pilocarpine,seizure,1,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
1180,24911645,pilocarpine,status epilepticus,1,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0
1181,24911645,gfc,seizures,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,0,1
1182,24911645,gfc,skin diseases,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
1183,24911645,gfc,diarrheas,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
1184,24911645,gfc,inflammatory diseases,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
1185,24911645,gfc,seizure,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1186,24911645,gfc,status epilepticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,24911645,amino acid,seizures,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0
1188,24911645,amino acid,skin diseases,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,24911645,amino acid,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,24911645,amino acid,inflammatory diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,24911645,amino acid,seizure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,24911645,amino acid,status epilepticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,24911645,r-aminobutyric acid,seizures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,24911645,r-aminobutyric acid,skin diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,24911645,r-aminobutyric acid,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,24911645,r-aminobutyric acid,inflammatory diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,24911645,r-aminobutyric acid,seizure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,24911645,r-aminobutyric acid,status epilepticus,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1199,24911645,gaba,seizures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,24911645,gaba,skin diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,24911645,gaba,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,24911645,gaba,inflammatory diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,24911645,gaba,seizure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,24911645,gaba,status epilepticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,24911645,glutamine,seizures,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1206,24911645,glutamine,skin diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,24911645,glutamine,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,24911645,glutamine,inflammatory diseases,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0
1209,24911645,glutamine,seizure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,24911645,glutamine,status epilepticus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1211,24911645,aspartate,seizures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,24911645,aspartate,skin diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,24911645,aspartate,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,24911645,aspartate,inflammatory diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,24911645,aspartate,seizure,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1
1216,24911645,aspartate,status epilepticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,24911645,glutathione,seizures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1218,24911645,glutathione,skin diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1219,24911645,glutathione,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,24911645,glutathione,inflammatory diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,24911645,glutathione,seizure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,24911645,glutathione,status epilepticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,24911645,glutamate,seizures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,24911645,glutamate,skin diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,24911645,glutamate,diarrheas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,24911645,glutamate,inflammatory diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,24911645,glutamate,seizure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,24911645,glutamate,status epilepticus,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1229,24923469,vancomycin,acute kidney injury,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0
1230,24923469,vancomycin,aki,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1231,24923469,vancomycin,nephrotoxic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,24923469,vancomycin,infections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,24923469,gentamicin,acute kidney injury,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1234,24923469,gentamicin,aki,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1235,24923469,gentamicin,nephrotoxic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,24923469,gentamicin,infections,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1237,24923469,tobramycin,acute kidney injury,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1238,24923469,tobramycin,aki,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1239,24923469,tobramycin,nephrotoxic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,24923469,tobramycin,infections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,24927617,telaprevir,rhabdomyolysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,24927617,telaprevir,hepatitis c virus infected,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1243,24927617,telaprevir,hepatitis c virus infection,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1244,24927617,telaprevir,toxicity,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1245,24927617,telaprevir,muscle toxicity,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1246,24927617,simvastatin,rhabdomyolysis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1247,24927617,simvastatin,hepatitis c virus infected,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1248,24927617,simvastatin,hepatitis c virus infection,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1249,24927617,simvastatin,toxicity,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1250,24927617,simvastatin,muscle toxicity,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1251,24927617,ribavirin,rhabdomyolysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,24927617,ribavirin,hepatitis c virus infected,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1253,24927617,ribavirin,hepatitis c virus infection,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1254,24927617,ribavirin,toxicity,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1255,24927617,ribavirin,muscle toxicity,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1256,24927617,pegylated interferon,rhabdomyolysis,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1257,24927617,pegylated interferon,hepatitis c virus infected,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1258,24927617,pegylated interferon,hepatitis c virus infection,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1259,24927617,pegylated interferon,toxicity,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1260,24927617,pegylated interferon,muscle toxicity,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1261,24927617,creatine,rhabdomyolysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,24927617,creatine,hepatitis c virus infected,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1263,24927617,creatine,hepatitis c virus infection,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1264,24927617,creatine,toxicity,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1265,24927617,creatine,muscle toxicity,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1266,24927617,statin,rhabdomyolysis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1267,24927617,statin,hepatitis c virus infected,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1268,24927617,statin,hepatitis c virus infection,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1269,24927617,statin,toxicity,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1270,24927617,statin,muscle toxicity,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1271,24927617,statins,rhabdomyolysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,24927617,statins,hepatitis c virus infected,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1273,24927617,statins,hepatitis c virus infection,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1274,24927617,statins,toxicity,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1275,24927617,statins,muscle toxicity,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1276,24928523,bortezomib,multiple myeloma,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1277,24928523,bortezomib,mm,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1278,24928523,bortezomib,neutropenia,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0
1279,24928523,bortezomib,thrombocytopenia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,24928523,bortezomib,cytopenia,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1281,24928523,bortezomib,peripheral neuropathy,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
1282,24928523,thalidomide,multiple myeloma,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1283,24928523,thalidomide,mm,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1284,24928523,thalidomide,neutropenia,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1285,24928523,thalidomide,thrombocytopenia,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1286,24928523,thalidomide,cytopenia,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0
1287,24928523,thalidomide,peripheral neuropathy,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1288,24928523,dexamethasone,multiple myeloma,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0
1289,24928523,dexamethasone,mm,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
1290,24928523,dexamethasone,neutropenia,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
1291,24928523,dexamethasone,thrombocytopenia,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
1292,24928523,dexamethasone,cytopenia,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0
1293,24928523,dexamethasone,peripheral neuropathy,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
